schema_version,rank,pass_count,score,first_target_points,stop_points,runner_target_points,runner_stop_mode,guard_name,guard_rules,trades,net_usd,average_net_usd,profit_factor,max_drawdown_usd,drawdown_to_net,worst_day,worst_day_net_usd,min_robustness_net_usd,min_robustness_average_net_usd,max_robustness_negative_window_rate,worst_guarded_window_loss_usd,failed_gates,robustness_windows
1,32,9,9626.23100273,6,10,10,initial,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,49394.5,89.97176685,1.26565824,-15532.5,0.31445809,2026-03-26,-5392,56287.5,126.6400818,0.25,7232,minimum_fixed_guard_net_usd;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=61927,avg=126.6400818,neg_rate=0.25,worst=-7232,base_net=28580.5 | 40/5/5:trades=413,net=64159,avg=155.34866828,neg_rate=0.21428571,worst=-7232,base_net=28306.5 | 40/10/10:trades=413,net=64159,avg=155.34866828,neg_rate=0.14285714,worst=-4664,base_net=28306.5 | 60/10/10:trades=375,net=56287.5,avg=150.1,neg_rate=0.16666667,worst=-4664,base_net=35447.5 | 80/10/10:trades=332,net=58451,avg=176.05722892,neg_rate=0.1,worst=-3915.5,base_net=31984.5"
1,33,9,9619.26809098,6,10,20,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,47487.5,86.34090909,1.22136373,-12864,0.27089234,2026-06-05,-5624,35706,102.61286089,0.32142857,4486,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=54267.5,avg=111.89175258,neg_rate=0.3125,worst=-4486,base_net=-3132 | 40/5/5:trades=415,net=45507.5,avg=109.65662651,neg_rate=0.32142857,worst=-4486,base_net=-3768.5 | 40/10/10:trades=415,net=45507.5,avg=109.65662651,neg_rate=0.21428571,worst=-3864,base_net=-3768.5 | 60/10/10:trades=381,net=39095.5,avg=102.61286089,neg_rate=0.16666667,worst=-3864,base_net=14422.5 | 80/10/10:trades=342,net=35706,avg=104.40350877,neg_rate=0.1,worst=-437,base_net=14372"
1,34,9,9610.78101135,3,12,15,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,42277,102.11835749,1.2934517,-8644,0.20446105,2026-03-09,-3696,36655,116.4375,0.35714286,5440,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=42849,avg=116.4375,neg_rate=0.25,worst=-5440,base_net=15155.5 | 40/5/5:trades=307,net=40001,avg=130.29641694,neg_rate=0.21428571,worst=-5440,base_net=15794 | 40/10/10:trades=307,net=40001,avg=130.29641694,neg_rate=0.35714286,worst=-4572,base_net=15794 | 60/10/10:trades=285,net=36655,avg=128.61403509,neg_rate=0.33333333,worst=-4572,base_net=15397.5 | 80/10/10:trades=256,net=36983,avg=144.46484375,neg_rate=0.3,worst=-734,base_net=7147"
1,35,9,9603.38121586,5,10,10,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,780,52052.5,66.73397436,1.20135779,-18776,0.36071274,2026-03-09,-5160,55880,94.10347323,0.25,6370,minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=691,net=65025.5,avg=94.10347323,neg_rate=0.25,worst=-6370,base_net=16793 | 40/5/5:trades=586,net=62285.5,avg=106.28924915,neg_rate=0.25,worst=-6370,base_net=17919 | 40/10/10:trades=586,net=62285.5,avg=106.28924915,neg_rate=0.14285714,worst=-4966,base_net=17919 | 60/10/10:trades=535,net=55880,avg=104.44859813,neg_rate=0.16666667,worst=-4966,base_net=25522.5 | 80/10/10:trades=473,net=58751.5,avg=124.21035941,neg_rate=0.1,worst=-3495.5,base_net=25059.5"
1,36,9,9592.66765895,4,12,20,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,43302,104.5942029,1.26208295,-8144,0.18807445,2026-06-05,-4992,34458,114.41693811,0.42857143,3840,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=42374,avg=115.14673913,neg_rate=0.34375,worst=-3840,base_net=13305.5 | 40/5/5:trades=307,net=35126,avg=114.41693811,neg_rate=0.32142857,worst=-3840,base_net=9744 | 40/10/10:trades=307,net=35126,avg=114.41693811,neg_rate=0.42857143,worst=-3457.5,base_net=9744 | 60/10/10:trades=285,net=36330,avg=127.47368421,neg_rate=0.41666667,worst=-3457.5,base_net=18710 | 80/10/10:trades=256,net=34458,avg=134.6015625,neg_rate=0.4,worst=-3457.5,base_net=11284.5"
1,37,9,9585.5878515,6,10,15,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,47525,86.40909091,1.22954335,-17220,0.36233561,2025-10-14,-5174,39393.5,111.40551181,0.25,4614,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=57055,avg=117.63917526,neg_rate=0.25,worst=-4600,base_net=6968 | 40/5/5:trades=415,net=53045,avg=127.81927711,neg_rate=0.25,worst=-4600,base_net=8956.5 | 40/10/10:trades=415,net=53045,avg=127.81927711,neg_rate=0.14285714,worst=-4614,base_net=8956.5 | 60/10/10:trades=381,net=42445.5,avg=111.40551181,neg_rate=0.08333333,worst=-4614,base_net=17360 | 80/10/10:trades=342,net=39393.5,avg=115.18567251,neg_rate=0,worst=1452.5,base_net=15322"
1,38,9,9573.39283964,5,10,12,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,780,50877.5,65.2275641,1.18897867,-20008,0.39325832,2026-03-09,-5160,55905,93.27134588,0.21875,6070,minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=691,net=64450.5,avg=93.27134588,neg_rate=0.21875,worst=-6070,base_net=14405.5 | 40/5/5:trades=586,net=62910.5,avg=107.35580205,neg_rate=0.17857143,worst=-6070,base_net=16719 | 40/10/10:trades=586,net=62910.5,avg=107.35580205,neg_rate=0.14285714,worst=-4466,base_net=16719 | 60/10/10:trades=535,net=55905,avg=104.4953271,neg_rate=0.16666667,worst=-4466,base_net=23997.5 | 80/10/10:trades=473,net=57076.5,avg=120.66913319,neg_rate=0.1,worst=-2395.5,base_net=22634.5"
1,39,9,9556.30524837,3,10,10,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,40925,74.40909091,1.26296428,-10870,0.26560782,2026-03-09,-4128,39631,98.56701031,0.21428571,5986,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=47805,avg=98.56701031,neg_rate=0.1875,worst=-5986,base_net=9193 | 40/5/5:trades=415,net=46295,avg=111.55421687,neg_rate=0.17857143,worst=-5986,base_net=10481.5 | 40/10/10:trades=415,net=46295,avg=111.55421687,neg_rate=0.21428571,worst=-3247.5,base_net=10481.5 | 60/10/10:trades=381,net=40233,avg=105.5984252,neg_rate=0.16666667,worst=-3247.5,base_net=17435 | 80/10/10:trades=342,net=39631,avg=115.88011696,neg_rate=0.1,worst=-3247.5,base_net=17234.5"
1,40,9,9543.23221934,3,12,20,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,414,41102,99.28019324,1.25977342,-7894,0.19205878,2026-06-05,-4392,32476,105.78501629,0.5,3690,minimum_fixed_guard_trades;minimum_fixed_guard_net_usd;maximum_robustness_negative_window_rate,"20/5/5:trades=368,net=39624,avg=107.67391304,neg_rate=0.34375,worst=-3690,base_net=7493 | 40/5/5:trades=307,net=32476,avg=105.78501629,neg_rate=0.32142857,worst=-3690,base_net=5856.5 | 40/10/10:trades=307,net=32476,avg=105.78501629,neg_rate=0.5,worst=-3407.5,base_net=5856.5 | 60/10/10:trades=285,net=34630,avg=121.50877193,neg_rate=0.41666667,worst=-3407.5,base_net=14772.5 | 80/10/10:trades=256,net=33058,avg=129.1328125,neg_rate=0.4,worst=-3407.5,base_net=8159.5"
1,41,9,9538.23694558,4,10,10,initial,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,43570.5,74.99225473,1.25032748,-16073,0.36889639,2026-03-26,-4092,48124,106.46711799,0.25,5940,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=517,net=55043.5,avg=106.46711799,neg_rate=0.1875,worst=-5940,base_net=12955.5 | 40/5/5:trades=433,net=56331.5,avg=130.09584296,neg_rate=0.14285714,worst=-5940,base_net=13194 | 40/10/10:trades=433,net=56331.5,avg=130.09584296,neg_rate=0.21428571,worst=-4664,base_net=13194 | 60/10/10:trades=393,net=48124,avg=122.45292621,neg_rate=0.25,worst=-4664,base_net=21385 | 80/10/10:trades=349,net=52619.5,avg=150.7722063,neg_rate=0.2,worst=-2215.5,base_net=20822"
1,42,9,9522.3436665,6,10,8,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,42700,77.63636364,1.22904776,-16120,0.37751756,2025-10-14,-5524,39656,109.73228346,0.21428571,6036,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=53980,avg=111.29896907,neg_rate=0.1875,worst=-6036,base_net=20043 | 40/5/5:trades=415,net=51620,avg=124.38554217,neg_rate=0.17857143,worst=-6036,base_net=21119 | 40/10/10:trades=415,net=51620,avg=124.38554217,neg_rate=0.21428571,worst=-3560,base_net=21119 | 60/10/10:trades=381,net=41808,avg=109.73228346,neg_rate=0.16666667,worst=-3560,base_net=26835 | 80/10/10:trades=342,net=39656,avg=115.95321637,neg_rate=0.1,worst=-3560,base_net=25834.5"
1,43,9,9519.15437002,4,10,12,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,42612.5,77.47727273,1.23541322,-16520,0.38767967,2025-10-14,-5424,42268.5,108.85051546,0.21428571,5136,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=52792.5,avg=108.85051546,neg_rate=0.1875,worst=-5136,base_net=10568 | 40/5/5:trades=415,net=51532.5,avg=124.1746988,neg_rate=0.17857143,worst=-5136,base_net=11994 | 40/10/10:trades=415,net=51532.5,avg=124.1746988,neg_rate=0.21428571,worst=-2764,base_net=11994 | 60/10/10:trades=381,net=44720.5,avg=117.37664042,neg_rate=0.16666667,worst=-2764,base_net=19860 | 80/10/10:trades=342,net=42268.5,avg=123.59210526,neg_rate=0.1,worst=-1047.5,base_net=18397"
1,44,9,9462.5794369,5,10,12,initial,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,514,38589.5,75.07684825,1.22319422,-15952,0.4133767,2026-03-26,-4692,40485,109.94868996,0.33333333,6326,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=458,net=50356.5,avg=109.94868996,neg_rate=0.25,worst=-6326,base_net=14405.5 | 40/5/5:trades=379,net=44984.5,avg=118.69261214,neg_rate=0.25,worst=-6326,base_net=16719 | 40/10/10:trades=379,net=44984.5,avg=118.69261214,neg_rate=0.28571429,worst=-3564,base_net=16719 | 60/10/10:trades=345,net=40485,avg=117.34782609,neg_rate=0.33333333,worst=-3564,base_net=23997.5 | 80/10/10:trades=306,net=45420.5,avg=148.43300654,neg_rate=0.2,worst=-2223.5,base_net=22634.5"
1,45,8,8575.30458356,6,10,8,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,780,50315,64.50641026,1.19026353,-16155,0.32107721,2026-03-26,-5392,51755,89.78002894,0.21875,7420,minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=691,net=62038,avg=89.78002894,neg_rate=0.21875,worst=-7420,base_net=20043 | 40/5/5:trades=586,net=60823,avg=103.79351536,neg_rate=0.17857143,worst=-7420,base_net=21119 | 40/10/10:trades=586,net=60823,avg=103.79351536,neg_rate=0.14285714,worst=-5416,base_net=21119 | 60/10/10:trades=535,net=51755,avg=96.73831776,neg_rate=0.16666667,worst=-5416,base_net=26835 | 80/10/10:trades=473,net=53526.5,avg=113.16384778,neg_rate=0.1,worst=-5308,base_net=25834.5"
1,46,8,8570.29040914,6,12,20,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,669,49342,73.754858,1.1716136,-18302,0.37092132,2026-03-26,-6492,46395.5,95.18220339,0.3125,5732,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=590,net=56157.5,avg=95.18220339,neg_rate=0.3125,worst=-5732,base_net=28830.5 | 40/5/5:trades=502,net=48486,avg=96.58565737,neg_rate=0.28571429,worst=-5732,base_net=24919 | 40/10/10:trades=502,net=48486,avg=96.58565737,neg_rate=0.21428571,worst=-5128,base_net=24919 | 60/10/10:trades=457,net=47188.5,avg=103.2571116,neg_rate=0.16666667,worst=-5128,base_net=31822.5 | 80/10/10:trades=406,net=46395.5,avg=114.27463054,neg_rate=0.1,worst=-349,base_net=21597"
1,47,8,8537.51236008,6,10,12,initial,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,47695.5,82.09208262,1.23337533,-20860.5,0.43736831,2026-03-26,-5392,54136.5,119.25725338,0.25,7332,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=61656,avg=119.25725338,neg_rate=0.25,worst=-7332,base_net=26193 | 40/5/5:trades=433,net=63744,avg=147.2147806,neg_rate=0.21428571,worst=-7332,base_net=27106.5 | 40/10/10:trades=433,net=63744,avg=147.2147806,neg_rate=0.14285714,worst=-4664,base_net=27106.5 | 60/10/10:trades=393,net=54136.5,avg=137.7519084,neg_rate=0.16666667,worst=-4664,base_net=33922.5 | 80/10/10:trades=349,net=56532,avg=161.98280802,neg_rate=0.1,worst=-3515.5,base_net=29559.5"
1,48,8,8527.90137288,4,10,10,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,780,45702.5,58.59294872,1.18828534,-16476,0.36050544,2026-03-09,-5160,50080,81.5853835,0.28125,5320,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=691,net=56375.5,avg=81.5853835,neg_rate=0.28125,worst=-5320,base_net=12955.5 | 40/5/5:trades=586,net=55835.5,avg=95.28242321,neg_rate=0.25,worst=-5320,base_net=13194 | 40/10/10:trades=586,net=55835.5,avg=95.28242321,neg_rate=0.21428571,worst=-4716,base_net=13194 | 60/10/10:trades=535,net=50080,avg=93.60747664,neg_rate=0.25,worst=-4716,base_net=21385 | 80/10/10:trades=473,net=53651.5,avg=113.42811839,neg_rate=0.2,worst=-1595.5,base_net=20822"
1,49,8,8521.98229703,6,10,12,initial,sr35_after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 35; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,549,45132,82.20765027,1.23397488,-18632.5,0.41284454,2026-03-26,-5392,55025,120.17280164,0.16666667,7332,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=489,net=58764.5,avg=120.17280164,neg_rate=0.15625,worst=-7332,base_net=26193 | 40/5/5:trades=413,net=62896.5,avg=152.29176755,neg_rate=0.14285714,worst=-7332,base_net=27106.5 | 40/10/10:trades=413,net=62896.5,avg=152.29176755,neg_rate=0.14285714,worst=-4664,base_net=27106.5 | 60/10/10:trades=375,net=55025,avg=146.73333333,neg_rate=0.16666667,worst=-4664,base_net=33922.5 | 80/10/10:trades=332,net=56388.5,avg=169.84487952,neg_rate=0.1,worst=-3515.5,base_net=29559.5"
1,50,8,8517.85736606,6,10,12,initial,after120_trades04_risk275,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.75; minutes_after_rth_open >= 120; entry_trades_to_session_average_trades >= 0.4,514,42039.5,81.78891051,1.2302506,-15239.5,0.36250431,2026-03-26,-5392,42172.5,116.0349345,0.33333333,7168,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=458,net=53144,avg=116.0349345,neg_rate=0.25,worst=-7168,base_net=26193 | 40/5/5:trades=379,net=47972,avg=126.57519789,neg_rate=0.25,worst=-7168,base_net=27106.5 | 40/10/10:trades=379,net=47972,avg=126.57519789,neg_rate=0.28571429,worst=-3564,base_net=27106.5 | 60/10/10:trades=345,net=42172.5,avg=122.23913043,neg_rate=0.33333333,worst=-3564,base_net=33922.5 | 80/10/10:trades=306,net=46708,avg=152.64052288,neg_rate=0.2,worst=-3023.5,base_net=29559.5"
1,51,8,8506.26646451,4,10,10,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,40125,72.95454545,1.2327713,-13820,0.34442368,2025-10-14,-5524,39781,100.62886598,0.21428571,5936,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=48805,avg=100.62886598,neg_rate=0.1875,worst=-5936,base_net=12955.5 | 40/5/5:trades=415,net=48045,avg=115.77108434,neg_rate=0.17857143,worst=-5936,base_net=13194 | 40/10/10:trades=415,net=48045,avg=115.77108434,neg_rate=0.21428571,worst=-2964,base_net=13194 | 60/10/10:trades=381,net=41133,avg=107.96062992,neg_rate=0.16666667,worst=-2964,base_net=21385 | 80/10/10:trades=342,net=39781,avg=116.31871345,neg_rate=0.1,worst=-2547.5,base_net=20822"
1,52,8,8501.04722272,6,8,10,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,869,53004.5,60.99482163,1.18997927,-15369.5,0.28996595,2026-03-26,-4292,42321,74.09637775,0.3,9620,minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=773,net=57276.5,avg=74.09637775,neg_rate=0.15625,worst=-9620,base_net=21568 | 40/5/5:trades=655,net=50477.5,avg=77.0648855,neg_rate=0.14285714,worst=-9620,base_net=18756.5 | 40/10/10:trades=655,net=50477.5,avg=77.0648855,neg_rate=0.21428571,worst=-7095.5,base_net=18756.5 | 60/10/10:trades=596,net=46565.5,avg=78.13003356,neg_rate=0.25,worst=-7095.5,base_net=19060 | 80/10/10:trades=522,net=42321,avg=81.07471264,neg_rate=0.3,worst=-7095.5,base_net=14372"
1,53,8,8500.49311988,3,10,10,initial,base,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5,780,42752.5,54.81089744,1.19113242,-14876,0.34795626,2026-03-09,-5160,46830,75.00072359,0.28125,5220,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=691,net=51825.5,avg=75.00072359,neg_rate=0.28125,worst=-5220,base_net=9193 | 40/5/5:trades=586,net=51735.5,avg=88.28583618,neg_rate=0.25,worst=-5220,base_net=10481.5 | 40/10/10:trades=586,net=51735.5,avg=88.28583618,neg_rate=0.14285714,worst=-4666,base_net=10481.5 | 60/10/10:trades=535,net=46830,avg=87.53271028,neg_rate=0.16666667,worst=-4666,base_net=17435 | 80/10/10:trades=473,net=50651.5,avg=107.08562368,neg_rate=0.1,worst=-2245.5,base_net=17234.5"
1,54,8,8495.86659631,6,10,8,initial,after90_trades04,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 2.5; minutes_after_rth_open >= 90; entry_trades_to_session_average_trades >= 0.4,581,46583,80.17728055,1.24342996,-18816,0.40392418,2026-03-26,-5392,50999,115.29206963,0.25,8232,minimum_fixed_guard_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio;maximum_worst_guarded_window_loss_usd,"20/5/5:trades=517,net=59606,avg=115.29206963,neg_rate=0.21875,worst=-8232,base_net=20043 | 40/5/5:trades=433,net=61319,avg=141.61431871,neg_rate=0.17857143,worst=-8232,base_net=21119 | 40/10/10:trades=433,net=61319,avg=141.61431871,neg_rate=0.21428571,worst=-5828,base_net=21119 | 60/10/10:trades=393,net=50999,avg=129.76844784,neg_rate=0.25,worst=-5828,base_net=26835 | 80/10/10:trades=349,net=54394.5,avg=155.85816619,neg_rate=0.2,worst=-5828,base_net=25834.5"
1,55,8,8490.91961605,5,10,20,initial,risk175,lookback_directional_move_points <= -2.5; session_range_points >= 30; risk_to_average_bar_range <= 1.75,550,40637.5,73.88636364,1.19316926,-14964,0.36823131,2026-06-05,-5724,32656,93.16404199,0.28571429,5086,minimum_fixed_guard_net_usd;minimum_fixed_guard_average_net_usd;minimum_fixed_guard_profit_factor;maximum_fixed_guard_drawdown_to_net_ratio,"20/5/5:trades=485,net=49217.5,avg=101.47938144,neg_rate=0.28125,worst=-5086,base_net=-14919.5 | 40/5/5:trades=415,net=41257.5,avg=99.41566265,neg_rate=0.28571429,worst=-5086,base_net=-14156 | 40/10/10:trades=415,net=41257.5,avg=99.41566265,neg_rate=0.21428571,worst=-3864,base_net=-14156 | 60/10/10:trades=381,net=35495.5,avg=93.16404199,neg_rate=0.16666667,worst=-3864,base_net=4497.5 | 80/10/10:trades=342,net=32656,avg=95.48538012,neg_rate=0.1,worst=-1137,base_net=7447"
