schema_version,candidate_id,signal_id,symbol,direction,entry_time,exit_time,exit_reason,first_target_hit,net_usd,exit_first_target_points,exit_stop_points,exit_runner_target_points,exit_runner_stop_mode,lookback_directional_move_points,session_range_points,risk_to_average_bar_range,minutes_after_rth_open,entry_trades_to_session_average_trades,average_bar_range_points,entry_bar_delta
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-20_6537_long_6,ESU26-CME,long,2025-11-20 12:21:00.000000,2025-11-20 12:24:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-95.75,191.25,0.65843621,171,1.33394241,18.225,-987
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-20_6550_long_7,ESU26-CME,long,2025-11-20 13:00:00.000000,2025-11-20 13:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-31.5,203,0.64777328,210,0.97820862,18.525,-591
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-20_6568_long_10,ESU26-CME,long,2025-11-20 13:54:00.000000,2025-11-20 14:15:00.000000,runner_target_hit,true,1018,6,12,15,initial,-23.25,216.25,0.91515729,264,0.72975997,13.1125,-453
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-20_6574_long_11,ESU26-CME,long,2025-11-20 14:12:00.000000,2025-11-20 14:27:00.000000,runner_target_hit,true,1018,6,12,15,initial,-65,219,0.95143707,282,0.65706997,12.6125,-1122
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-20_6583_long_12,ESU26-CME,long,2025-11-20 14:39:00.000000,2025-11-20 14:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-12,219,1.05494505,309,0.55139993,11.375,-205
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6629_long_0,ESU26-CME,long,2025-11-21 10:12:00.000000,2025-11-21 10:21:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-19.25,33.5,0.70219436,42,0.96923801,17.08928571,-2449
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6638_long_1,ESU26-CME,long,2025-11-21 10:39:00.000000,2025-11-21 10:42:00.000000,runner_target_hit,true,1018,6,12,15,initial,-39.75,57,0.68965517,69,1.21265072,17.4,-133
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6649_long_2,ESU26-CME,long,2025-11-21 11:12:00.000000,2025-11-21 11:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-4.25,57,0.76069731,102,0.58277033,15.775,-47
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6669_short_3,ESU26-CME,short,2025-11-21 12:12:00.000000,2025-11-21 13:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-73.25,104.5,1.11498258,162,0.68525323,10.7625,57
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6677_short_4,ESU26-CME,short,2025-11-21 12:36:00.000000,2025-11-21 13:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-33.5,108,1.30790191,186,0.63459051,9.175,692
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6682_short_5,ESU26-CME,short,2025-11-21 12:51:00.000000,2025-11-21 13:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-13,108,1.28342246,201,0.56362407,9.35,290
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-21_6712_short_8,ESU26-CME,short,2025-11-21 14:21:00.000000,2025-11-21 14:42:00.000000,runner_target_hit,true,1018,6,12,15,initial,-65,138.25,1.14421931,291,0.57633714,10.4875,141
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-25_6891_long_0,ESU26-CME,long,2025-11-25 09:48:00.000000,2025-11-25 09:51:00.000000,runner_target_hit,true,1018,6,12,15,initial,-38.25,55.5,1.01408451,18,1.39340915,11.83333333,-2664
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-25_6910_short_1,ESU26-CME,short,2025-11-25 10:45:00.000000,2025-11-25 10:51:00.000000,runner_target_hit,true,1018,6,12,15,initial,-47.5,66.25,0.90566038,75,0.98087701,13.25,950
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-25_6922_short_2,ESU26-CME,short,2025-11-25 11:21:00.000000,2025-11-25 11:54:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-34,66.25,1.20603015,111,0.58513088,9.95,229
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-11-25_6929_short_3,ESU26-CME,short,2025-11-25 11:42:00.000000,2025-11-25 12:03:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-7.25,70.5,1.49068323,132,0.48946582,8.05,19
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-01_7310_short_0,ESU26-CME,short,2025-12-1 10:00:00.000000,2025-12-1 10:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-20.5,31.5,1.38728324,30,0.97262,8.65,1142
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-01_7315_short_1,ESU26-CME,short,2025-12-1 10:15:00.000000,2025-12-1 10:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-15.5,31.5,1.52866242,45,0.74747731,7.85,63
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-02_7471_long_2,ESU26-CME,long,2025-12-2 11:18:00.000000,2025-12-2 11:21:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-10.25,30.25,1.69312169,108,1.13752355,7.0875,-212
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-03_7592_short_1,ESU26-CME,short,2025-12-3 10:36:00.000000,2025-12-3 11:33:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-12.25,33.25,1.66666667,66,0.97137469,7.2,215
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-10_8361_short_8,ESU26-CME,short,2025-12-10 15:18:00.000000,2025-12-10 16:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-33.5,76,1.09839817,348,1.1732909,10.925,1174
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-11_8410_short_1,ESU26-CME,short,2025-12-11 11:00:00.000000,2025-12-11 11:42:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-27.75,46.75,1.61616162,90,1.12961608,7.425,48
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-11_8424_short_2,ESU26-CME,short,2025-12-11 11:42:00.000000,2025-12-11 11:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-7,46.75,1.67247387,132,0.70604287,7.175,19
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-12_8538_long_1,ESU26-CME,long,2025-12-12 10:39:00.000000,2025-12-12 10:54:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-35.5,56.25,1.57377049,69,0.86551974,7.625,-30
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-12_8560_long_2,ESU26-CME,long,2025-12-12 11:45:00.000000,2025-12-12 12:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-48.5,98,1.14421931,135,0.8550008,10.4875,-760
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-15_8666_long_0,ESU26-CME,long,2025-12-15 10:18:00.000000,2025-12-15 10:24:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-40,56,1.57055215,48,1.16709507,7.640625,-321
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-15_8672_long_1,ESU26-CME,long,2025-12-15 10:36:00.000000,2025-12-15 11:15:00.000000,runner_target_hit,true,1018,6,12,15,initial,-34.5,67.5,1.43497758,66,0.82388911,8.3625,-238
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-15_8686_short_2,ESU26-CME,short,2025-12-15 11:18:00.000000,2025-12-15 11:36:00.000000,runner_target_hit,true,1018,6,12,15,initial,-12.25,67.5,1.29554656,108,0.67335357,9.2625,37
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-16_8801_long_0,ESU26-CME,long,2025-12-16 10:18:00.000000,2025-12-16 10:24:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-16.25,34.75,0.97338403,48,0.94304749,12.328125,-2672
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-16_8824_long_1,ESU26-CME,long,2025-12-16 11:27:00.000000,2025-12-16 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-5.75,47.75,1.33891213,117,0.62473726,8.9625,-1365
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-17_8945_long_0,ESU26-CME,long,2025-12-17 10:45:00.000000,2025-12-17 10:51:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-24.5,54.75,1.25162973,75,1.81536237,9.5875,-1599
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-17_8950_long_1,ESU26-CME,long,2025-12-17 11:00:00.000000,2025-12-17 11:12:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-41.5,67.25,1.27659574,90,1.13625813,9.4,-129
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-17_8956_long_2,ESU26-CME,long,2025-12-17 11:18:00.000000,2025-12-17 11:51:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-39.25,72.75,1.26649077,108,0.94793586,9.475,-93
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-17_8971_long_3,ESU26-CME,long,2025-12-17 12:03:00.000000,2025-12-17 12:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-18.5,76.75,1.37931034,153,0.61939014,8.7,-1085
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-17_8995_long_5,ESU26-CME,long,2025-12-17 13:15:00.000000,2025-12-17 13:39:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-4.25,77.75,1.74228675,225,0.61499027,6.8875,-139
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-18_9082_short_1,ESU26-CME,short,2025-12-18 10:51:00.000000,2025-12-18 12:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-29,50,1.52380952,81,0.60888758,7.875,1144
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-18_9087_short_2,ESU26-CME,short,2025-12-18 11:06:00.000000,2025-12-18 12:03:00.000000,runner_target_hit,true,1018,6,12,15,initial,-26.25,50,1.72661871,96,0.45158014,6.95,325
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-18_9116_long_4,ESU26-CME,long,2025-12-18 12:33:00.000000,2025-12-18 12:39:00.000000,runner_target_hit,true,1018,6,12,15,initial,-38,60.25,1.67539267,183,1.07178838,7.1625,-300
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-18_9123_long_5,ESU26-CME,long,2025-12-18 12:54:00.000000,2025-12-18 13:30:00.000000,runner_target_hit,true,1018,6,12,15,initial,-19.5,60.25,1.3655761,204,0.70370361,8.7875,-462
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2025-12-19_9201_short_0,ESU26-CME,short,2025-12-19 10:03:00.000000,2025-12-19 10:27:00.000000,runner_target_hit,true,1018,6,12,15,initial,-21.75,41.75,1.48314607,33,0.76887681,8.09090909,315
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_10235_long_0,ESU26-CME,long,2026-1-2 10:45:00.000000,2026-1-2 10:48:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-17.5,54.5,1.39941691,75,0.88471096,8.575,-1019
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-02_10248_long_1,ESU26-CME,long,2026-1-2 11:24:00.000000,2026-1-2 11:48:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-2.5,66.75,1.23870968,114,0.52246239,9.6875,-266
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-09_10907_short_0,ESU26-CME,short,2026-1-9 10:36:00.000000,2026-1-9 10:45:00.000000,runner_target_hit,true,1018,6,12,15,initial,-11.25,44,1.27152318,66,0.68341257,9.4375,65
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-12_11029_short_0,ESU26-CME,short,2026-1-12 09:57:00.000000,2026-1-12 11:51:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-18.5,34,1.73493976,27,0.76422591,6.91666667,17
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-14_11302_long_0,ESU26-CME,long,2026-1-14 10:06:00.000000,2026-1-14 10:12:00.000000,runner_target_hit,true,1018,6,12,15,initial,-15,41.5,1.14285714,36,0.82200168,10.5,-390
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-20_11789_short_0,ESU26-CME,short,2026-1-20 10:42:00.000000,2026-1-20 11:24:00.000000,runner_target_hit,true,1018,6,12,15,initial,-10.75,39,1.32596685,72,0.58916488,9.05,326
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-20_11795_short_1,ESU26-CME,short,2026-1-20 11:00:00.000000,2026-1-20 11:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-23.75,39,1.52866242,90,0.78500299,7.85,216
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_11910_short_0,ESU26-CME,short,2026-1-21 10:00:00.000000,2026-1-21 10:33:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-31.75,39,1.14014252,30,0.91570968,10.525,76
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_11922_short_1,ESU26-CME,short,2026-1-21 10:36:00.000000,2026-1-21 11:36:00.000000,runner_target_hit,true,1018,6,12,15,initial,-41.5,56.5,1.45015106,66,0.78626417,8.275,261
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-21_12014_short_5,ESU26-CME,short,2026-1-21 15:12:00.000000,2026-1-21 15:27:00.000000,runner_target_hit,true,1018,6,12,15,initial,-71.25,108,1.16504854,342,0.71197643,10.3,139
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-22_12044_long_0,ESU26-CME,long,2026-1-22 09:57:00.000000,2026-1-22 10:45:00.000000,runner_target_hit,true,1018,6,12,15,initial,-24,34,1.26686217,27,0.70876534,9.47222222,-427
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-29_12731_long_0,ESU26-CME,long,2026-1-29 10:33:00.000000,2026-1-29 10:42:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-77.25,95.25,1.00734523,63,0.93546232,11.9125,-107
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-29_12748_long_1,ESU26-CME,long,2026-1-29 11:24:00.000000,2026-1-29 12:00:00.000000,runner_target_hit,true,1018,6,12,15,initial,-21.25,123.25,1.11498258,114,0.67564551,10.7625,-327
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-29_12784_short_4,ESU26-CME,short,2026-1-29 13:12:00.000000,2026-1-29 14:18:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-3.25,123.25,1.55591572,222,0.47960572,7.7125,387
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-29_12793_short_5,ESU26-CME,short,2026-1-29 13:39:00.000000,2026-1-29 15:39:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-6,123.25,1.60535117,249,0.53417185,7.475,233
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12865_long_1,ESU26-CME,long,2026-1-30 10:30:00.000000,2026-1-30 10:33:00.000000,runner_target_hit,true,1018,6,12,15,initial,-5.75,32,1.08843537,60,1.22017664,11.025,-590
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12870_short_2,ESU26-CME,short,2026-1-30 10:45:00.000000,2026-1-30 10:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-13,34.25,1.14285714,75,0.85710379,10.5,617
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12911_long_4,ESU26-CME,long,2026-1-30 12:48:00.000000,2026-1-30 12:57:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-6.75,56.25,1.33148405,198,0.66394325,9.0125,-46
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12924_long_5,ESU26-CME,long,2026-1-30 13:27:00.000000,2026-1-30 13:33:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-16.5,72.5,1.30968622,237,0.92596993,9.1625,-145
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12929_long_6,ESU26-CME,long,2026-1-30 13:42:00.000000,2026-1-30 13:48:00.000000,runner_target_hit,true,1018,6,12,15,initial,-16.5,72.5,1.34831461,252,0.67221788,8.9,-99
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12938_short_7,ESU26-CME,short,2026-1-30 14:09:00.000000,2026-1-30 14:30:00.000000,runner_target_hit,true,1018,6,12,15,initial,-29,72.5,1.31506849,279,0.74145,9.125,14
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-01-30_12946_short_8,ESU26-CME,short,2026-1-30 14:33:00.000000,2026-1-30 15:06:00.000000,runner_target_hit,true,1018,6,12,15,initial,-36.75,72.5,1.42857143,303,0.88627411,8.4,104
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-02_12996_short_0,ESU26-CME,short,2026-2-2 10:18:00.000000,2026-2-2 12:09:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-42,63.25,1.40402194,48,0.71152829,8.546875,670
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-03_13140_long_0,ESU26-CME,long,2026-2-3 10:45:00.000000,2026-2-3 11:21:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-37.75,62.75,1.20754717,75,0.97023006,9.9375,-46
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-03_13146_long_1,ESU26-CME,long,2026-2-3 11:03:00.000000,2026-2-3 11:21:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-5,62.75,1.20603015,93,0.72880254,9.95,-332
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-03_13162_long_2,ESU26-CME,long,2026-2-3 11:51:00.000000,2026-2-3 12:12:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-13.25,68,1.60535117,141,0.72011517,7.475,-59
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-04_13300_long_0,ESU26-CME,long,2026-2-4 12:00:00.000000,2026-2-4 12:21:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-7,72.25,1.23393316,150,0.79949429,9.725,-345
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-04_13306_long_1,ESU26-CME,long,2026-2-4 12:18:00.000000,2026-2-4 12:27:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-11.5,72.25,1.36363636,168,0.46755847,8.8,-261
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-04_13356_short_3,ESU26-CME,short,2026-2-4 14:48:00.000000,2026-2-4 14:51:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-40.25,98.25,1.44360902,318,1.89903261,8.3125,1145
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-04_13366_short_4,ESU26-CME,short,2026-2-4 15:18:00.000000,2026-2-4 15:48:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-22,98.25,1.47013783,348,0.51794749,8.1625,44
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-04_13371_short_5,ESU26-CME,short,2026-2-4 15:33:00.000000,2026-2-4 15:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-17.25,98.25,1.5920398,363,0.49174353,7.5375,171
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-05_13429_short_0,ESU26-CME,short,2026-2-5 11:42:00.000000,2026-2-5 11:54:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-20.75,79.75,1.09965636,132,0.55929548,10.9125,800
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-05_13437_short_1,ESU26-CME,short,2026-2-5 12:06:00.000000,2026-2-5 12:24:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-39.75,79.75,1.13744076,156,0.43074876,10.55,52
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-05_13450_short_2,ESU26-CME,short,2026-2-5 12:45:00.000000,2026-2-5 12:57:00.000000,runner_target_hit,true,1018,6,12,15,initial,-29.5,79.75,1.22762148,195,0.52931322,9.775,183
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-05_13457_short_3,ESU26-CME,short,2026-2-5 13:06:00.000000,2026-2-5 13:39:00.000000,runner_target_hit,true,1018,6,12,15,initial,-2.5,79.75,1.25819135,216,0.36897745,9.5375,134
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-05_13468_long_4,ESU26-CME,long,2026-2-5 13:39:00.000000,2026-2-5 13:51:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-29.5,79.75,1.52623211,249,0.46110902,7.8625,-158
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-06_13551_short_1,ESU26-CME,short,2026-2-6 11:03:00.000000,2026-2-6 11:33:00.000000,full_stop_hit,false,-1232,6,12,15,initial,-25.25,62.5,1.05032823,93,0.70903518,11.425,1861
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-06_13557_short_2,ESU26-CME,short,2026-2-6 11:21:00.000000,2026-2-6 12:27:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-31.75,69,1.33148405,111,0.49532309,9.0125,1390
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-09_13672_short_0,ESU26-CME,short,2026-2-9 10:21:00.000000,2026-2-9 10:36:00.000000,runner_initial_stop_hit,true,-332,6,12,15,initial,-30.75,46.5,1.32038835,51,0.55040133,9.08823529,95
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-10_13807_short_1,ESU26-CME,short,2026-2-10 10:21:00.000000,2026-2-10 11:09:00.000000,runner_target_hit,true,1018,6,12,15,initial,-8.75,30,1.60946746,51,0.64942996,7.45588235,284
1,exit6_stop12_runner15_initial_risk175,vwap_delta_exhaustion_fade_2pt_10d_cl0.5_2026-02-11_13947_long_0,ESU26-CME,long,2026-2-11 10:36:00.000000,2026-2-11 10:54:00.000000,runner_target_hit,true,1018,6,12,15,initial,-43.75,80.5,1.23234917,66,0.80358867,9.7375,-424
